Sample,Sim_Id,AgeBin,Gender,Population,Province,Result,Year,two_sigma,weight
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,76516.0,Swaziland,84242.2788232176,2008.5,15303.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,76879.0,Swaziland,83767.00503578054,2009.5,15375.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,77310.0,Swaziland,86024.55552610655,2010.5,15462.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,77956.0,Swaziland,87707.81685661277,2011.5,15591.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,79016.0,Swaziland,90777.29340047707,2012.5,15803.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,80409.0,Swaziland,92737.79777365491,2013.5,16081.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,81923.0,Swaziland,94539.8775510204,2014.5,16384.600000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[5:10),Male,83263.0,Swaziland,95490.4251258945,2015.5,16652.600000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9302.0,Swaziland,11921.450834879406,2000.5,1860.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9439.0,Swaziland,11743.22316459051,2001.5,1887.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9525.0,Swaziland,11525.389345348529,2002.5,1905.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9584.0,Swaziland,11446.177047442352,2003.5,1916.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9661.0,Swaziland,11366.964749536177,2004.5,1932.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9770.0,Swaziland,10753.069440763318,2005.5,1954.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,9925.0,Swaziland,10337.204876755897,2006.5,1985.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,10155.0,Swaziland,10257.99257884972,2007.5,2031.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,10448.0,Swaziland,9723.309567983037,2008.5,2089.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,10778.0,Swaziland,9505.475748741053,2009.5,2155.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,11127.0,Swaziland,9188.626557116353,2010.5,2225.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,11436.0,Swaziland,8891.580439968195,2011.5,2287.2000000000007,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,11782.0,Swaziland,8198.47283328916,2012.5,2356.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,12161.0,Swaziland,8040.048237476808,2013.5,2432.2000000000007,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,12569.0,Swaziland,7426.152928703948,2014.5,2513.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,13004.0,Swaziland,7426.152928703948,2015.5,2600.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8992.0,Swaziland,11069.918632388019,2000.5,1798.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8820.0,Swaziland,10931.297111052212,2001.5,1764.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8538.0,Swaziland,10555.038695997879,2002.5,1707.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8213.0,Swaziland,10257.99257884972,2003.5,1642.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,7928.0,Swaziland,9485.67267426451,2004.5,1585.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,7721.0,Swaziland,8950.989663397826,2005.5,1544.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,7810.0,Swaziland,8337.094354624965,2006.5,1562.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,7964.0,Swaziland,8139.063609859528,2007.5,1592.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8148.999999999999,Swaziland,7327.13755632123,2008.5,1629.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8326.0,Swaziland,6950.879141266896,2009.5,1665.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8469.0,Swaziland,6614.22687516565,2010.5,1693.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8570.0,Swaziland,6099.346938775509,2011.5,1714.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8660.0,Swaziland,5663.679300291545,2012.5,1732.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8746.0,Swaziland,5188.405512854492,2013.5,1749.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8834.0,Swaziland,4891.359395706334,2014.5,1766.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8929.0,Swaziland,4871.55632122979,2015.5,1785.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7207.0,Swaziland,8871.777365491651,2000.5,1441.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7342.0,Swaziland,9426.263450834878,2001.5,1468.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7471.0,Swaziland,9406.460376358335,2002.5,1494.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7597.0,Swaziland,9941.143387225018,2003.5,1519.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7722.0,Swaziland,10020.355685131195,2004.5,1544.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7849.0,Swaziland,10059.961834084283,2005.5,1569.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7900.0,Swaziland,9822.324940365756,2006.5,1580.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7972.0,Swaziland,9564.884972170687,2007.5,1594.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8073.0,Swaziland,9465.869599787966,2008.5,1614.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8222.0,Swaziland,9406.460376358335,2009.5,1644.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8425.0,Swaziland,8851.974291015107,2010.5,1685.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8603.0,Swaziland,8515.322024913861,2011.5,1720.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8839.0,Swaziland,8713.352769679299,2012.5,1767.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,9120.0,Swaziland,8297.488205671878,2013.5,1824.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,9433.0,Swaziland,8416.306652531142,2014.5,1886.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,9768.0,Swaziland,7842.017492711369,2015.5,1953.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6077.0,Swaziland,7327.13755632123,2000.5,1215.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6191.0,Swaziland,7346.940630797773,2001.5,1238.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6255.0,Swaziland,7842.017492711369,2002.5,1251.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6254.0,Swaziland,7921.229790617545,2003.5,1250.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6172.0,Swaziland,8218.275907765703,2004.5,1234.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6015.0,Swaziland,8119.260535382984,2005.5,1203.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6050.0,Swaziland,7941.032865094089,2006.5,1210.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6064.0,Swaziland,7327.13755632123,2007.5,1212.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6077.0,Swaziland,6970.68221574344,2008.5,1215.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6126.0,Swaziland,6297.377683540948,2009.5,1225.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6222.0,Swaziland,5921.119268486615,2010.5,1244.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6326.0,Swaziland,5742.89159819772,2011.5,1265.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6470.0,Swaziland,5663.679300291545,2012.5,1294.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6631.0,Swaziland,5307.223959713755,2013.5,1326.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6782.0,Swaziland,5208.208587331036,2014.5,1356.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6912.0,Swaziland,4851.7532467532465,2015.5,1382.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5216.0,Swaziland,5703.285449244632,2000.5,1043.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5312.0,Swaziland,5822.103896103896,2001.5,1062.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5393.0,Swaziland,6396.393055923668,2002.5,1078.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5476.0,Swaziland,6396.393055923668,2003.5,1095.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5579.0,Swaziland,6832.060694407633,2004.5,1115.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5710.0,Swaziland,7228.12218393851,2005.5,1142.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5786.0,Swaziland,7683.592896899018,2006.5,1157.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5891.0,Swaziland,7861.820567187913,2007.5,1178.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6018.0,Swaziland,8218.275907765703,2008.5,1203.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6155.0,Swaziland,8099.45746090644,2009.5,1231.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6293.0,Swaziland,8040.048237476808,2010.5,1258.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6365.0,Swaziland,7861.820567187913,2011.5,1273.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6445.0,Swaziland,7624.183673469387,2012.5,1289.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6544.0,Swaziland,7604.380598992843,2013.5,1308.8000000000004,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6686.0,Swaziland,7525.168301086668,2014.5,1337.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6875.0,Swaziland,7465.759077657036,2015.5,1375.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3600.0,Swaziland,3406.1288099655444,2000.5,720.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3702.0,Swaziland,3663.568778160615,2001.5,740.4000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3776.0,Swaziland,4000.2210442618602,2002.5,755.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3814.0,Swaziland,4396.282533792738,2003.5,762.8000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3818.0,Swaziland,4812.147097800159,2004.5,763.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3793.0,Swaziland,5109.193214948316,2005.5,758.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3919.0,Swaziland,5188.405512854492,2006.5,783.8000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4071.0,Swaziland,5525.057778955737,2007.5,814.1999999999998,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4228.0,Swaziland,5604.270076861913,2008.5,845.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4358.0,Swaziland,5703.285449244632,2009.5,871.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4452.0,Swaziland,5465.648555526106,2010.5,890.4000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4505.0,Swaziland,5287.420885237211,2011.5,901.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4528.0,Swaziland,4911.162470182878,2012.5,905.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4549.0,Swaziland,4871.55632122979,2013.5,909.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4597.0,Swaziland,4495.297906175457,2014.5,919.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4678.0,Swaziland,4178.448714550755,2015.5,935.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3260.0,Swaziland,3584.3564802544392,2000.5,652.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3353.0,Swaziland,3742.78107606679,2001.5,670.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3427.0,Swaziland,3643.7657036840706,2002.5,685.4000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3492.0,Swaziland,3901.205671879141,2003.5,698.4000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3558.0,Swaziland,3960.6148953087727,2004.5,711.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3639.0,Swaziland,4317.070235886562,2005.5,727.8000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3703.0,Swaziland,4237.857937980387,2006.5,740.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3772.0,Swaziland,4673.525576464352,2007.5,754.4000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3847.0,Swaziland,4554.707129605088,2008.5,769.4000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3935.0,Swaziland,4891.359395706334,2009.5,787.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4033.0000000000014,Swaziland,5386.436257619931,2010.5,806.6000000000001,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4126.0,Swaziland,5782.497747150808,2011.5,825.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4224.0,Swaziland,5980.528491916247,2012.5,844.8000000000002,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4328.0,Swaziland,6178.559236681685,2013.5,865.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4430.0,Swaziland,6237.968460111317,2014.5,886.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4530.0,Swaziland,6099.346938775509,2015.5,906.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2140.0,Swaziland,1604.049032600053,2000.5,428.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2173.0,Swaziland,1802.0797773654915,2001.5,434.6,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2174.0,Swaziland,1841.6859263185793,2002.5,434.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2165.0,Swaziland,2000.1105221309301,2003.5,433.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2155.0,Swaziland,2059.5197455605617,2004.5,431.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2141.0,Swaziland,2000.1105221309301,2005.5,428.2000000000001,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2191.0,Swaziland,2435.778160614895,2006.5,438.2000000000001,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2242.0,Swaziland,2614.00583090379,2007.5,448.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2296.0,Swaziland,2732.824277763053,2008.5,459.2000000000001,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2359.0,Swaziland,2911.051948051948,2009.5,471.8,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2436.0,Swaziland,3267.5072886297376,2010.5,487.2000000000001,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2552.0,Swaziland,3148.688841770474,2011.5,510.4,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2675.0,Swaziland,3326.916512059369,2012.5,535.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2785.0,Swaziland,3465.538033395176,2013.5,557.0,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2866.0,Swaziland,3564.5534057778955,2014.5,573.2,1.0
0,2a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2912.0,Swaziland,3683.3718526371586,2015.5,582.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78173.0,Swaziland,93076.3496803956,2000.5,15634.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78177.0,Swaziland,93311.76928179461,2001.5,15635.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78027.0,Swaziland,93418.77819152144,2002.5,15605.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,77882.0,Swaziland,93204.76037206779,2003.5,15576.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78028.0,Swaziland,92926.53720677803,2004.5,15605.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78662.0,Swaziland,94167.84055960925,2005.5,15732.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,79231.0,Swaziland,94809.89401797022,2006.5,15846.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,80187.0,Swaziland,95023.91183742388,2007.5,16037.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,81412.0,Swaziland,95580.35816800338,2008.5,16282.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,82714.0,Swaziland,97634.9292347585,2009.5,16542.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,84009.0,Swaziland,97164.09003196044,2010.5,16801.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,85648.0,Swaziland,97613.52745281313,2011.5,17129.600000000002,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,86680.0,Swaziland,99304.26822649702,2012.5,17336.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,87322.0,Swaziland,99389.87535427848,2013.5,17464.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,87880.0,Swaziland,99732.30386540433,2014.5,17576.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,88597.0,Swaziland,102193.50878912139,2015.5,17719.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79114.0,Swaziland,90208.51089971658,2000.5,15822.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79146.0,Swaziland,89523.65387746488,2001.5,15829.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79010.0,Swaziland,89031.41289272146,2002.5,15802.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,78865.0,Swaziland,89566.45744135561,2003.5,15773.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,78999.0,Swaziland,90850.56435807755,2004.5,15799.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79615.0,Swaziland,90871.96614002292,2005.5,15923.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,80328.0,Swaziland,92669.71582343364,2006.5,16065.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,81332.0,Swaziland,95430.54569438583,2007.5,16266.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,82539.0,Swaziland,97955.95596393898,2008.5,16507.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,83796.0,Swaziland,99218.66109871556,2009.5,16759.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,85052.0,Swaziland,100031.92881263945,2010.5,17010.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,86745.0,Swaziland,99518.28604595068,2011.5,17349.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,87802.0,Swaziland,98512.40229451848,2012.5,17560.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,88448.0,Swaziland,99496.88426400532,2013.5,17689.600000000002,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,89001.0,Swaziland,99710.90208345898,2014.5,17800.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,89715.0,Swaziland,100930.80365434481,2015.5,17943.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77644.0,Swaziland,92755.3229512151,2000.5,15528.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77848.0,Swaziland,92498.50156787071,2001.5,15569.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77578.0,Swaziland,92498.50156787071,2002.5,15515.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77122.0,Swaziland,91813.64454561901,2003.5,15424.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76782.0,Swaziland,93012.14433455949,2004.5,15356.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76705.0,Swaziland,93097.75146234095,2005.5,15341.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76431.0,Swaziland,92541.30513176144,2006.5,15286.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76179.0,Swaziland,92284.48374841706,2007.5,15235.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75952.0,Swaziland,91535.42138032927,2008.5,15190.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75765.0,Swaziland,91471.21603449316,2009.5,15153.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75638.0,Swaziland,89759.07347886391,2010.5,15127.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75319.0,Swaziland,89973.09129831757,2011.5,15063.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75195.0,Swaziland,90315.51980944342,2012.5,15039.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75239.0,Swaziland,90465.33228306097,2013.5,15047.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75475.0,Swaziland,89652.06456913707,2014.5,15095.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75983.0,Swaziland,91364.20712476633,2015.5,15196.6,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,78034.0,Swaziland,88838.79685521318,2000.5,15606.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,78379.0,Swaziland,90764.95723029609,2001.5,15675.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,78267.0,Swaziland,91471.21603449316,2002.5,15653.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77935.0,Swaziland,91107.38574142194,2003.5,15587.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77669.0,Swaziland,89074.2164566122,2004.5,15533.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77615.0,Swaziland,89245.43071217512,2005.5,15523.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77256.0,Swaziland,89502.2520955195,2006.5,15451.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76914.0,Swaziland,87511.8863746005,2007.5,15382.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76585.0,Swaziland,86591.60975094978,2008.5,15317.0,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76296.0,Swaziland,86912.63648013026,2009.5,15259.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76077.0,Swaziland,86762.8240065127,2010.5,15215.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75712.0,Swaziland,85821.14560091661,2011.5,15142.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75577.0,Swaziland,85799.74381897124,2012.5,15115.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75634.0,Swaziland,86805.62757040343,2013.5,15126.8,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75896.0,Swaziland,88196.74339685221,2014.5,15179.2,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76422.0,Swaziland,88303.75230657903,2015.5,15284.4,1.0
14,38782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,65980.0,Swaziland,76725.38827413617,2000.5,13196.0,1.0
