Sample,Sim_Id,AgeBin,Gender,Prevalence,Prevalence--Beta-alpha,Prevalence--Beta-beta,Province,Result,Year,weight
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.5351089588377724,2016.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.3459915611814346,2007.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.5764248704663213,2016.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.4337078651685393,2007.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.5210466439135382,2016.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.20088300220750552,2007.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.44533333333333336,2016.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.2210242587601078,2007.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.4954407294832826,2016.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.14450867052023122,2007.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.27761194029850744,2016.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.14035087719298245,2007.5,1.0
1,2b782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.2857142857142857,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.1002517738612955,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.1053853296193129,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.08846941096201956,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.02530436858438768,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.035697728326379234,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.03173164097914778,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.3158979644421541,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.3099812558575445,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.2595221197066477,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.13734022300788687,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.10704505850136918,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.09118828254193244,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.5235437739797698,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.5472953427827596,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.46597887496929496,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.3092921838309292,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.29302736098852605,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.2025974025974026,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.6347114947751022,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.6558687421119057,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.6421465179378957,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.4412765957446809,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.4567901234567901,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.3760657734470159,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.6546635182998819,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.6856810244470314,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.7163350300786673,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.5063013698630137,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.5311526479750779,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.4959016393442623,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.573655494933749,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.6460176991150443,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.519,301.25188,279.26811999999995,Swaziland,0.716349310571241,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.40700000000000003,94.61000000000001,137.39,Swaziland,0.5125184094256259,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.46,334.96000000000004,393.04,Swaziland,0.5322349570200573,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.433,176.59882000000002,230.94118,Swaziland,0.5515402843601895,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.214,74.188,269.812,Swaziland,0.5121293800539084,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.32,286.76,608.2399999999999,Swaziland,0.5511811023622047,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.423,245.71396,334.80603999999994,Swaziland,0.6654099905749293,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.27899999999999997,64.89099999999999,166.109,Swaziland,0.4993270524899058,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.43,246.53,326.47,Swaziland,0.5490584737363726,2011.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.5504745470232959,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.34156378600823045,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.5561224489795918,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.38064516129032255,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.5729537366548043,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.20229007633587787,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.4194373401534527,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.26666666666666666,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.41873278236914596,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.1286549707602339,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.2697947214076246,2016.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.15223097112860892,2007.5,1.0
5,2f782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.3088803088803089,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.09775334608030592,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.1108507147879072,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.09161704076958314,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.02825932082640703,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.031990521327014215,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.029265990087325937,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.29507750883872724,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.2967196819085487,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.2719004308281475,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.11535269709543568,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.11505296871150528,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.07536231884057971,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.5029159519725558,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.5007473841554559,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.44415380591158776,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.2732834806254249,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.26796805678793256,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.20361290322580644,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.6014658726523133,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.6137651821862348,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.5956982543640897,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.4098154362416108,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.422583081570997,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.3428396197485434,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.5772889417360285,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.6680672268907563,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.6756876663708962,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.4646739130434783,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.4989939637826962,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.4595709570957096,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.5422647527910686,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.5895230648944488,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.519,301.25188,279.26811999999995,Swaziland,0.6985743380855397,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.40700000000000003,94.61000000000001,137.39,Swaziland,0.4512555391432792,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.46,334.96000000000004,393.04,Swaziland,0.462350457424349,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.433,176.59882000000002,230.94118,Swaziland,0.5201149425287356,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.214,74.188,269.812,Swaziland,0.4810318664643399,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.32,286.76,608.2399999999999,Swaziland,0.532620320855615,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.423,245.71396,334.80603999999994,Swaziland,0.6137377341659233,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.27899999999999997,64.89099999999999,166.109,Swaziland,0.4420289855072464,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.43,246.53,326.47,Swaziland,0.4909638554216868,2011.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.4669421487603306,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.3539445628997868,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.5277435265104808,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.41226215644820297,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.4970059880239521,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.1937377690802348,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.4035087719298245,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.2894736842105263,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.4335260115606937,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.1348747591522158,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.25072886297376096,2016.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.14893617021276595,2007.5,1.0
7,31782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.2972972972972973,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.18688445832332454,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.19689244962369504,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.16930137684854665,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.02504911591355599,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.03171091445427729,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.03810478816746052,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.4952458571040478,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.4964877069744104,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.4146583850931677,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.196656050955414,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.17790495148046778,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.12616235234983664,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.7793077781912914,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.7515093740069908,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.6789137380191693,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.4651008931524975,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.4454810495626822,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.33011230086184384,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.8774745853397539,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.8807339449541285,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.8267445857683052,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.6759460635058722,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.6368954758190327,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.5424251774143782,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.8650492797573921,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.9181605611847232,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.9060022650056624,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.7613095238095238,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.7597214161346488,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.6776672694394213,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.7964989059080962,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.8440476190476189,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.519,301.25188,279.26811999999995,Swaziland,0.9262062440870388,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.40700000000000003,94.61000000000001,137.39,Swaziland,0.7597597597597597,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.46,334.96000000000004,393.04,Swaziland,0.7737089201877935,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.433,176.59882000000002,230.94118,Swaziland,0.7828531271960647,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.214,74.188,269.812,Swaziland,0.6294736842105263,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.32,286.76,608.2399999999999,Swaziland,0.7366482504604052,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.423,245.71396,334.80603999999994,Swaziland,0.8505917159763313,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.27899999999999997,64.89099999999999,166.109,Swaziland,0.7150943396226415,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.43,246.53,326.47,Swaziland,0.7378151260504202,2011.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.7785888077858881,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.4428223844282239,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.7334801762114538,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.6163934426229508,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.7340909090909091,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.25,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.5518672199170125,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.4151624548736462,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.6558139534883721,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.18831168831168832,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.316,2016.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.2535211267605634,2007.5,1.0
11,35782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.5348837209302325,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.1942257217847769,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.188005711565921,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.16642120765832105,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.05404188245890565,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.05818767249310027,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.05033809166040571,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.5167025862068966,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.5036746692797648,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.416259765625,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.2403725144726907,2007.5,1.0
